otu name	16rRNA	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
OTU_359	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	94.6700507614213	1.48680895651747e-174	616.235065364077			0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	
OTU_360	uncultured pleomorphomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;superkingdom__bacteria	85.15625	2.87783179531935e-120	435.898185252957			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
OTU_361	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	85.6041131105398	1.93906781091447e-122	443.111660457402			0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	5	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	3	0	0	3	0	0	0	1	18	5	9	6	0	0	6	7	5	2	9	0	0	0	0	1	0	5	0	0	1	1	1	0	1	0	0	2	2	0	10	1	0	0	0	6	0	11	1	0	0	0	0	0	0	0	
OTU_362	cu924338.1 towards definition core microorganisms involved digestion mesophilic anaerobic digester which treats municipal wastewater sludge clone  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;superkingdom__bacteria	95.9390862944162	0	639.678859778523			0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	2	
OTU_363	uncultured rhodopseudomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas spp.;superkingdom__bacteria	92.3857868020305	1.30422770351116e-162	576.560951739631			5	1	1	5	0	1	0	1	0	2	4	10	0	5	2	0	2	3	1	3	5	2	0	0	1	1	1	5	1	3	1	2	2	3	2	5	6	4	1	4	0	0	1	2	1	3	1	1	1	1	5	3	2	0	2	3	1	2	1	2	1	2	0	0	2	1	1	0	0	2	1	3	1	2	4	1	3	2	2	1	2	0	3	9	2	1	1	0	
OTU_364	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	87.5675675675676	8.80335424202124e-127	457.538610866291			3	1	1	4	1	0	2	1	0	0	0	0	1	0	2	0	0	1	1	2	2	3	0	0	0	7	6	4	9	19	3	2	2	1	2	3	1	2	0	1	0	1	8	1	0	1	0	2	6	10	7	3	2	0	2	2	13	3	9	4	7	4	1	0	0	0	0	1	5	8	24	0	6	0	32	20	24	3	12	7	16	3	6	16	14	3	29	4	
OTU_365	ab079679.1 rhodopseudomonas sp. hmd89  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;superkingdom__bacteria	95.4314720812183	6.75010221961265e-179	630.662015772967			0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
OTU_366	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.7823834196891	2.07808325909459e-166	589.184533347409			0	1	1	2	0	2	0	1	0	1	2	0	0	1	1	0	0	3	1	1	0	0	2	0	1	0	1	0	0	1	1	2	1	2	0	0	1	0	3	2	1	1	2	0	1	0	1	0	0	2	0	1	0	0	1	0	0	1	0	1	4	3	1	1	2	1	3	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	
OTU_367	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	93.4010152284264	4.86040430840274e-168	594.594639750743			0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	
OTU_368	uncultured citrobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter spp.;superkingdom__bacteria	97.4025974025974	0	650.49907258519			1	14	25	12	19	16	4	2	0	3	11	18	0	2	3	5	2	9	5	1	0	2	2	0	0	1	5	0	0	1	2	4	3	6	12	3	1	2	10	18	1	3	3	0	1	1	6	14	2	0	0	10	13	0	1	4	0	0	1	0	1	2	6	10	9	1	5	23	1	4	4	6	17	5	3	5	12	1	17	9	2	4	4	1	1	1	0	9	
OTU_369	barnesiella viscericola dsm 18177 ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__barnesiella;s__barnesiella viscericola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	80.1526717557252	1.10667606092484e-099	367.370170810731			1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
OTU_370	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	96.7005076142132	0	652.302441386301			1	1	0	3	0	2	1	0	0	0	1	1	5	0	0	0	0	2	1	4	0	1	0	0	0	3	0	2	1	3	0	0	0	2	0	4	0	3	2	0	6	4	4	3	12	0	4	3	7	7	2	8	2	0	3	6	6	19	0	5	2	6	2	0	2	31	9	11	5	4	0	57	23	42	9	3	3	24	8	23	22	6	23	11	3	1	6	2	
OTU_371	uncultured pontibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	83.4605597964377	3.97820829930658e-112	408.847653236289			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	0	1	0	0	3	0	1	0	0	0	2	0	0	0	
OTU_372	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	92.8571428571429	3.0503501203043e-164	581.971058142964			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	
OTU_373	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	92.1717171717172	4.57728298252075e-162	574.75758293852			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	
OTU_374	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.163179916318	1.3773e-116	423.275			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	
OTU_375	uncultured chlorobium sp. ;k__bacteria;p__chlorobi;c__chlorobia;o__chlorobiales;f__chlorobiaceae;g__chlorobium;s__chlorobium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	85.0253807106599	2.36227e-121	439.505			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	2	0	2	0	0	0	1	0	1	0	
OTU_376	uncultured rhodovibrio sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__rhodovibrio;s__rhodovibrio spp.;superkingdom__bacteria	82.8451882845188	1.81428e-63	246.544			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_377	uncultured citrobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter spp.;superkingdom__bacteria	96.7088607594937	0	654.106			0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	
OTU_378	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	95.9390862944162	0	639.679			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	
OTU_379	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.9183673469388	1.57873e-180	636.072			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	2	0	0	0	0	1	0	1	5	0	0	0	
OTU_380	uncultured pleomorphomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;superkingdom__bacteria	90.9319899244333	2.20857e-153	545.904			1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
OTU_381	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.1326530612245	9.33109e-171	603.611			0	0	0	1	0	3	2	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	3	0	1	3	0	0	0	3	1	0	1	0	0	0	0	1	
OTU_382	uncultured pleomorphomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;superkingdom__bacteria	87.0558375634518	7.71548e-134	480.982			12	0	4	1	3	1	2	3	0	0	1	3	0	0	3	0	1	1	2	5	1	1	0	1	0	4	11	4	4	11	4	3	4	0	2	2	0	0	1	1	0	1	10	2	2	7	1	1	8	9	4	1	2	1	0	4	17	7	4	1	9	7	0	0	0	0	0	0	0	9	13	0	6	0	17	11	12	3	7	4	22	5	4	16	10	2	25	4	
OTU_383	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	96.1928934010152	0	643.286			5	4	5	57	30	35	7	14	7	22	0	7	50	73	66	21	33	10	3	38	41	39	5	5	14	6	8	16	17	32	24	14	12	24	16	18	41	33	27	27	25	3	9	16	10	21	21	16	27	17	23	16	12	1	9	18	32	19	10	11	4	6	10	9	15	2	11	6	10	15	19	16	25	7	27	35	34	11	28	14	19	11	8	37	19	2	14	16	
OTU_384	phyllobacterium sp. ccge2278 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__phyllobacteriaceae;g__phyllobacterium;s__phyllobacterium sp.;superkingdom__bacteria	91.8987341772152	3.49009e-157	558.527			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	
OTU_385	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.7027707808564	1.4002e-168	596.398			0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	2	5	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	
OTU_386	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.9393939393939	7.74429556934845e-172	607.218221358521			0	0	1	0	1	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	1	3	0	0	3	4	0	2	2	2	2	2	0	1	2	0	0	0	2	1	1	1	0	0	0	1	1	1	1	0	0	4	1	6	1	1	2	4	1	2	1	2	0	1	2	0	0	0	1	3	
OTU_387	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	95.6852791878173	5.54082131408081e-180	634.268753375189			0	0	0	0	0	0	0	1	0	0	0	0	1	4	2	1	0	0	0	1	2	2	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	3	0	
OTU_388	uncultured rhodocyclus sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__rhodocyclaceae;g__rhodocyclus;s__rhodocyclus spp.;superkingdom__bacteria	88.1313131313131	8.23784698579745e-140	500.81946209296			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	
OTU_389	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	88.6153846153846	2.69534605871303e-114	416.061128440734			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	
OTU_390	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	95.609756097561	0	668.532760596302			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	
OTU_391	fj903178.1 pontibacter sp. str. hmc6020  ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter korlensis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	83.728813559322	1.9317936777829e-084	316.875844379617			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	
OTU_392	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	91.9060052219321	5.19405870976779e-155	551.313788524074			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_393	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	96.2025316455696	0	637.875490977412			0	1	0	7	3	6	0	0	1	5	1	0	22	13	14	2	3	0	0	9	11	3	1	0	2	1	1	0	1	6	1	1	2	2	1	1	1	3	4	5	3	0	2	3	2	2	2	0	0	0	1	3	1	0	0	0	1	2	2	3	0	0	4	0	1	1	1	1	1	1	1	1	0	0	1	0	2	3	1	0	2	1	2	1	0	0	0	1	
OTU_394	uncultured spirochaeta sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;superkingdom__bacteria	91.0994764397906	1.13776416250682e-150	536.886838115184			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_395	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	86.2162162162162	1.00446199395527e-119	434.094816451846			1	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	1	1	0	1	0	6	0	3	2	1	1	2	0	0	0	0	0	0	0	2	0	0	0	5	2	2	1	0	1	4	2	3	6	2	1	3	1	
OTU_396	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	95.9390862944162	0	639.678859778523			0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
OTU_397	gq503798.1 uranium mine tailing pond inlet water clone jdgsrb045  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfovibrionaceae;g__desulfovibrio;s__desulfovibrio desulfuricans;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	99.234693877551	0	693.779923811859			4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_398	ay373320.1 bacillus thermoamylovorans str. r_7499  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillaceae;g__bacillus;s__bacillus thermoamylovorans;superkingdom__bacteria	99.7474747474748	0	710.01024302186			0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_399	gq070490.1 topographical and temporal human skin microbiome skin volar forearm clone nbw234h03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__corynebacteriaceae;g__corynebacterium;s__corynebacterium durum;superkingdom__bacteria;subclass  actinobacteridae;suborder__corynebacterineae	99.4962216624685	0	708.206874220749			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_400	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	96.1928934010152	0	643.285597380745			0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	1	0	1	0	2	1	1	2	0	0	1	0	1	1	1	2	2	1	0	0	1	1	0	0	0	2	1	2	0	1	2	5	6	3	0	3	1	3	1	1	2	0	1	0	0	0	0	0	
OTU_401	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.6868686868687	3.29295826936988e-170	601.808114955188			1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	3	0	0	1	0	0	0	2	0	0	1	0	0	1	4	
