,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id
6203,OTU_211,1.04427698141471,1.34495856041099,0.703555844310494,0.051573780794369,0.31839587641439,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,late C,late G,OTU,lC_vs_lG
6204,OTU_212,0.101947132357152,4.21176377957577,0.0191266841096773,0.533749245852187,0.793655781141918,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6205,OTU_213,0.695304386199087,1.06744274228463,0.609360179043998,0.111781862745098,0.396016350259241,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,late C,late G,OTU,lC_vs_lG
6206,OTU_215,0.0190454093009933,2.03745876441117,0.00732561433393788,0.836876571141277,0.955666302183293,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,late G,OTU,lC_vs_lG
6207,OTU_216,-2.78215578623374,3.76333393640569,-0.667527651350799,0.0768296882855706,0.304908331724546,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late C,late G,OTU,lC_vs_lG
6208,OTU_218,-0.304091182870107,4.17531055845016,-0.064430183064294,0.519345588235294,0.781912268719172,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6209,OTU_219,0.464826641154701,4.23327706950214,0.095211806522701,0.544769105077929,0.797769197854708,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6210,OTU_22,-7.2365180551354,4.04139544161236,-1.55494035127824,0.00434150326797386,0.0913205502830054,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,late C,late G,OTU,lC_vs_lG
6211,OTU_220,0.205829499623497,2.11418165273329,0.0793666791448951,0.695510306686777,0.898818883510344,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,late C,late G,OTU,lC_vs_lG
6212,OTU_222,-0.380613518738111,2.32010149754005,-0.164457558814122,0.769943753142282,0.936388219260233,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6213,OTU_223,0.947188034509443,3.78849037029998,0.212630022773918,0.477978695324284,0.774701363804769,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6214,OTU_224,0.970072849993093,1.365063472623,0.650707505636076,0.0778623051784817,0.369771240676638,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late C,late G,OTU,lC_vs_lG
6215,OTU_225,0.52857524596142,3.78968955379509,0.115056563985623,0.525307378079437,0.788054592925782,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6216,OTU_227,-1.60223390198759,4.20756400828345,-0.332650154822316,0.339667106586224,0.627417830348026,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,late C,late G,OTU,lC_vs_lG
6217,OTU_228,0.056483440370183,4.28556487598582,0.00948545229538691,0.53707032428356,0.792810412478739,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6218,OTU_229,-0.76117823634376,3.81078819862529,-0.166989458359322,0.508174270990447,0.771427259163377,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,late C,late G,OTU,lC_vs_lG
6219,OTU_23,-0.58927475444089,0.881782749029342,-0.624784465881756,0.135997988939165,0.465147754012257,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,late G,OTU,lC_vs_lG
6220,OTU_232,0.661397678461027,4.05801220595719,0.13428558274396,0.503793489190548,0.767250593220393,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio spp.,late C,late G,OTU,lC_vs_lG
6221,OTU_233,-0.36436981861269,4.23716852749462,-0.0713221187642239,0.518607026143791,0.780571555175506,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas spp.,late C,late G,OTU,lC_vs_lG
6222,OTU_234,0.0211716220520506,3.9779678400193,0.00494033824194526,0.615911701860231,0.852046663136399,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6223,OTU_236,-1.00770628144454,1.73799916892501,-0.48914453677445,0.186057629462041,0.480511139100478,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6224,OTU_237,-0.270469286045209,4.21790943692728,-0.0553282260413916,0.533966377576672,0.790159985112841,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6225,OTU_239,-0.297660524640933,4.2122498439314,-0.0628342624642838,0.521416038210156,0.785874778063878,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,late C,late G,OTU,lC_vs_lG
6226,OTU_24,-1.83567723835531,1.81691872553402,-0.946803109667659,0.0166447963800905,0.179902600612496,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,late G,OTU,lC_vs_lG
6227,OTU_242,-0.260832461070014,4.10290171591537,-0.050069246171212,0.545861111111111,0.798580504577224,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6228,OTU_243,-1.20477796077913,3.93624949480726,-0.260816213317508,0.394348730517848,0.677301652595625,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6229,OTU_244,0.06241687048764,4.14688292901316,0.0140104569570258,0.53153022875817,0.785738254990431,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella spp.,late C,late G,OTU,lC_vs_lG
6230,OTU_245,1.07248135638203,3.15398896335152,0.294114456648315,0.350496794871795,0.675160852346865,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,late C,late G,OTU,lC_vs_lG
6231,OTU_246,0.149817998886784,4.30664958180777,0.0319155813300103,0.521705316742081,0.783115709535932,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6232,OTU_247,0.24433334734331,2.36488131731618,0.0784451787134728,0.580209464555053,0.830231404228446,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6233,OTU_248,-0.120874714937577,3.95153510212011,-0.0260761443417553,0.596512506284565,0.834051728662676,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6234,OTU_249,0.403579666479112,3.10311796612153,0.102723468211383,0.606046442936149,0.850435191093476,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6235,OTU_25,-0.114063916445174,3.56180836435476,-0.0322895481111404,0.751355329311212,0.921464822487979,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,late C,late G,OTU,lC_vs_lG
6236,OTU_250,-1.93018400881292,3.91243129345326,-0.425565670525182,0.230489693313223,0.521032744390357,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,nitrobacter,nitrobacter hamburgensis,late C,late G,OTU,lC_vs_lG
6237,OTU_251,0.718083934711156,2.51067509460941,0.233812914637113,0.440239127702363,0.745657865247005,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,cytophaga spp.,late C,late G,OTU,lC_vs_lG
6238,OTU_252,-0.710345911914936,1.61006114633231,-0.415178773928843,0.277637569130216,0.605136044244054,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6239,OTU_253,0.389035297272324,4.10389851244719,0.0814105212005144,0.555343325791855,0.811249542185275,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,late C,late G,OTU,lC_vs_lG
6240,OTU_254,0.0287660021319853,3.93713048656151,0.00595150220961081,0.578795248868778,0.823796387766846,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,chelatococcus,chelatococcus spp.,late C,late G,OTU,lC_vs_lG
6241,OTU_255,-1.86290797672655,2.624560250883,-0.62034689246315,0.0914135243841126,0.340971336746112,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6242,OTU_256,-0.261777120801465,4.28328660862286,-0.0523994091688387,0.516484539969834,0.784252383683171,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,hydrogenophaga,hydrogenophaga spp.,late C,late G,OTU,lC_vs_lG
6243,OTU_257,-0.241502859094053,4.24088476252729,-0.0513529273847385,0.517103004022122,0.777056437669811,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6244,OTU_258,-0.260873885684065,4.32089339059558,-0.0543757814820093,0.53215114379085,0.791206708853494,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6245,OTU_259,1.18656361107544,0.787226403133605,1.3110775858365,0.00823102061337356,0.123262707994016,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6246,OTU_26,-0.498654369295918,4.56052384028894,-0.0905384375731444,0.583621794871795,0.834002634962417,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,moraxellaceae,acinetobacter,acinetobacter junii,late C,late G,OTU,lC_vs_lG
6247,OTU_261,-0.939811761759316,4.24728771455672,-0.191802833009772,0.46009420563097,0.7322427855027,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6248,OTU_262,-0.842130993706945,2.05675972164321,-0.351756780521295,0.312132290095525,0.648244250153949,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium sp.,late C,late G,OTU,lC_vs_lG
6249,OTU_263,-1.1049269049484,3.49847768066818,-0.263763723661882,0.400425213675214,0.703623240199854,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6250,OTU_264,-0.282391900874352,4.07226635911314,-0.0600813908211593,0.506151646556058,0.77168711529558,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,propionicimonas paludicola,late C,late G,OTU,lC_vs_lG
6251,OTU_265,-1.06507532390411,4.13031867004837,-0.228547435605362,0.424127388134741,0.701764655307145,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,late C,late G,OTU,lC_vs_lG
6252,OTU_266,-0.157719483636889,3.97318601390615,-0.0310276548701495,0.55247442182001,0.806810533435491,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6253,OTU_267,1.03663510621052,4.32984475433456,0.205625393562685,0.496723039215686,0.774112689192037,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium sp.,late C,late G,OTU,lC_vs_lG
6254,OTU_268,-0.58781009802942,4.04257459264269,-0.124251100911736,0.535868778280543,0.7955334681335,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6255,OTU_269,0.140793296529063,3.65200835343008,0.0293402339773072,0.655739127702363,0.874280531615208,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,late G,OTU,lC_vs_lG
6256,OTU_27,0.691251493170022,2.27251070620844,0.291582194282258,0.449028531925591,0.762851664323754,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,late C,late G,OTU,lC_vs_lG
6257,OTU_270,0.640843862751224,3.5871513328691,0.150083782619131,0.516798956762192,0.779700353296595,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,late C,late G,OTU,lC_vs_lG
6258,OTU_271,0.589199903537497,2.22661315127316,0.202692422623427,0.466319067370538,0.755044637805079,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,late C,late G,OTU,lC_vs_lG
6259,OTU_272,1.38982970332455,3.95332608322655,0.313091671631254,0.346248177476119,0.635723498833586,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,parabacteroides,parabacteroides distasonis,late C,late G,OTU,lC_vs_lG
6260,OTU_273,-0.968646857106121,3.9824389222099,-0.199829062400464,0.461338172448467,0.725907356763646,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,late C,late G,OTU,lC_vs_lG
6261,OTU_274,1.12272529268587,1.24911051751062,0.844512956654433,0.0322980769230769,0.251446530693835,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,late C,late G,OTU,lC_vs_lG
6262,OTU_275,0.0773741948310693,1.72357695867792,0.0424046083516553,0.762285633484163,0.929130682076476,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,late G,OTU,lC_vs_lG
6263,OTU_276,0.738190623725631,3.8866241602244,0.165086567863737,0.535641905480141,0.807720335698071,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6264,OTU_277,-0.702375814666763,4.39092476337497,-0.136753482192522,0.531014643036702,0.78982017368059,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium sp.,late C,late G,OTU,lC_vs_lG
6265,OTU_278,-1.16418566136772,3.66464570137734,-0.267931923004201,0.378637254901961,0.670038409634545,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6266,OTU_279,-0.287307110906605,4.16572352731199,-0.0618571040054784,0.512932378079437,0.774351707412192,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,late C,late G,OTU,lC_vs_lG
6267,OTU_28,0.0354864573263853,1.86116431200027,0.0181230401754386,0.779732277526395,0.935556599242218,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas spp.,late C,late G,OTU,lC_vs_lG
6268,OTU_280,-1.85872032908589,3.98666091189361,-0.411958123182255,0.265628016591252,0.55143662850373,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6269,OTU_282,-0.0465307072123373,4.1132445320831,-0.00859567320886527,0.561420437405732,0.81984977123305,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6270,OTU_283,-0.520030684628859,4.28496582351879,-0.110681695826571,0.527436400201106,0.785535169663926,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6271,OTU_284,-0.532964014003594,1.35546209411303,-0.37571289082778,0.331430869783811,0.681341700340246,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.,late C,late G,OTU,lC_vs_lG
6272,OTU_285,0.924237373956062,1.88837480963022,0.413027109249505,0.239727124183007,0.536709734950173,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,inquilinus,inquilinus spp.,late C,late G,OTU,lC_vs_lG
6273,OTU_286,-0.18773452959617,4.01967987514122,-0.0391182637741508,0.560375251382604,0.81307446989,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,methylopila,methylopila sp.,late C,late G,OTU,lC_vs_lG
6274,OTU_287,1.19500657645672,3.70798481035199,0.273479253703061,0.383450729009553,0.674365483889795,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6275,OTU_288,0.292544516296989,4.12545389526271,0.0584433570322691,0.534186400201106,0.791130136730764,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6276,OTU_289,-0.222629517069499,4.00866844736588,-0.0449288902964005,0.547444318753142,0.805600392672007,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio spp.,late C,late G,OTU,lC_vs_lG
6277,OTU_29,-0.265969754479555,4.53663586411713,-0.0525598033823882,0.620949472096531,0.856039550781151,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,dechloromonas,dechloromonas agitata,late C,late G,OTU,lC_vs_lG
6278,OTU_290,-0.373014830862193,4.17488717517188,-0.079420252467556,0.53030059074912,0.790617795665706,bacteria,firmicutes,clostridia,clostridiales,lachnospiraceae,oribacterium,oribacterium sinus,late C,late G,OTU,lC_vs_lG
6279,OTU_291,-0.632113278817265,4.18479289391746,-0.131649062270782,0.496679487179487,0.763149805117973,bacteria,proteobacteria,gammaproteobacteria,methylococcales,methylococcaceae,methylococcus,methylococcus capsulatus,late C,late G,OTU,lC_vs_lG
6280,OTU_292,-0.752416887803717,4.19616039942914,-0.150838985293614,0.475584527400704,0.749105260232734,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,late G,OTU,lC_vs_lG
6281,OTU_294,-0.362750383943259,4.04305519740151,-0.0809568308463706,0.56314768728004,0.817227897893951,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,late G,OTU,lC_vs_lG
6282,OTU_295,0.0281830533359333,4.16824263760643,0.00517386438074486,0.535640397184515,0.795594112114413,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,late C,late G,OTU,lC_vs_lG
6283,OTU_297,1.36428079040626,3.45192213616369,0.352652239105268,0.347926282051282,0.706973037197392,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
6284,OTU_298,-0.905354443467296,1.37893688317107,-0.626692875272966,0.0897479889391654,0.411590143181958,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,late C,late G,OTU,lC_vs_lG
6285,OTU_299,0.29719300506361,4.16427314694547,0.0636435449592182,0.544988876319759,0.796358369787353,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,late G,OTU,lC_vs_lG
