,OTU,ancom_beta,ancom_se,ancom_W,ancom_p_val,ancom_q_val,ancom_diff_abn,kingdom,phylum,class,order,family,genus,species,ancom_positive,ancom_negative,taxrank,test_id
1127,OTU_570,-0.164903185990379,0.154939453826221,-1.06430726272814,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterstable M,early,OTU,sC_vs_sM
1128,OTU_572,-0.263924211784657,0.164276004547428,-1.60659015607151,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterstable M,early,OTU,sC_vs_sM
1129,OTU_575,0.264187925784825,0.196526877548083,1.34428394263877,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,.clusterstable M,early,OTU,sC_vs_sM
1130,OTU_58,1.26165484576662,0.268507998702296,4.69876075150173,2.61744856290798e-06,0.00105221432228901,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterstable M,early,OTU,sC_vs_sM
1131,OTU_596,-0.657758549680606,0.294372446897281,-2.2344433271981,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,clostridium,clostridium sp.,.clusterstable M,early,OTU,sC_vs_sM
1132,OTU_597,1.01571970499505,0.232429551458386,4.37001103612636,1.24240257297669e-05,0.004957186266177,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable M,early,OTU,sC_vs_sM
1133,OTU_600,1.25770430018197,0.235134253529889,5.34887742343375,8.85014542345852e-08,3.61970947819453e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable M,early,OTU,sC_vs_sM
1134,OTU_603,-0.164903185990379,0.159554554186928,-1.03352227600589,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,.clusterstable M,early,OTU,sC_vs_sM
1135,OTU_617,0.264187925784825,0.172828249310847,1.52861541350025,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable M,early,OTU,sC_vs_sM
1136,OTU_639,-0.42086882445153,0.203235662474827,-2.07084140316004,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable M,early,OTU,sC_vs_sM
1137,OTU_66,1.12968073426653,0.235397329857115,4.79903801352479,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingobium,sphingobium yanoikuyae,.clusterstable M,early,OTU,sC_vs_sM
1138,OTU_117,0.359662274215682,0.178395882247457,2.0160906725234,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum intermedium,.clusterstable M,early,species,sC_vs_sM
1139,OTU_134,2.27242800777844,0.441247779248597,5.15000440715683,2.60480338298094e-07,2.52665928149151e-05,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,acidovorax,acidovorax caeni,.clusterstable M,early,species,sC_vs_sM
1140,OTU_147,-0.462940531803606,0.399225477788578,-1.15959666293836,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus terrae,.clusterstable M,early,species,sC_vs_sM
1141,OTU_15,-6.25495320709113,0.692087838826597,-9.03780251029423,1.59852844921918e-19,1.63049901820357e-17,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable M,early,species,sC_vs_sM
1142,OTU_151,-0.184953367652847,0.20801591536346,-0.889130850058678,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella sp.,.clusterstable M,early,species,sC_vs_sM
1143,OTU_159,-0.184953367652847,0.211704859912436,-0.873637798061631,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,porphyromonas,porphyromonas spp.,.clusterstable M,early,species,sC_vs_sM
1144,OTU_171,0.915029692578216,0.401839286846496,2.2771036146293,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,oligotropha,oligotropha carboxidovorans,.clusterstable M,early,species,sC_vs_sM
1145,OTU_179,-0.34189798031972,0.27559915047338,-1.24056253342023,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,nitrobacter,nitrobacter spp.,.clusterstable M,early,species,sC_vs_sM
1146,OTU_180,0.452931572204919,0.273398243183978,1.65667330898,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium spp.,.clusterstable M,early,species,sC_vs_sM
1147,OTU_209,-0.283974393447125,0.252389252922966,-1.12514455412964,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,thioalkalivibrio,thioalkalivibrio spp.,.clusterstable M,early,species,sC_vs_sM
1148,OTU_21,2.30043084184828,0.489091665579247,4.70347585891452,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,xanthomonadaceae,stenotrophomonas,stenotrophomonas spp.,.clusterstable M,early,species,sC_vs_sM
1149,OTU_22,-3.73642745746264,0.765225524597425,-4.88277943868681,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,.clusterstable M,early,species,sC_vs_sM
1150,OTU_250,-0.440919006113997,0.242416629990198,-1.81884801439499,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,nitrobacter,nitrobacter hamburgensis,.clusterstable M,early,species,sC_vs_sM
1151,OTU_256,0.520509090222946,0.276420405372442,1.88303424821921,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,hydrogenophaga,hydrogenophaga spp.,.clusterstable M,early,species,sC_vs_sM
1152,OTU_26,1.84531565297995,0.472488053202719,3.90552870167117,9.40195977015014e-05,0.00855578339083663,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,moraxellaceae,acinetobacter,acinetobacter junii,.clusterstable M,early,species,sC_vs_sM
1153,OTU_29,2.01709701463198,0.290031414326448,6.95475357149281,3.53178846968568e-12,3.53178846968568e-10,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,dechloromonas,dechloromonas agitata,.clusterstable M,early,species,sC_vs_sM
1154,OTU_302,0.396852866101383,0.254254136250603,1.56085117022533,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiaceae,burkholderia,burkholderia ubonensis,.clusterstable M,early,species,sC_vs_sM
1155,OTU_31,1.78565111083771,0.42686504877512,4.18317479016283,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,zoogloea,zoogloea sp.,.clusterstable M,early,species,sC_vs_sM
1156,OTU_33,2.04591579624687,0.390783678409996,5.23541772412606,1.64612141016615e-07,1.61319898196283e-05,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,acidovorax,acidovorax spp.,.clusterstable M,early,species,sC_vs_sM
1157,OTU_38,1.24271516864035,0.326297372202086,3.80853563194098,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,bordetella,bordetella hinzii,.clusterstable M,early,species,sC_vs_sM
1158,OTU_39,1.13111028558952,0.252316082308675,4.48290998829696,7.36319932696046e-06,0.000692140736734283,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,.clusterstable M,early,species,sC_vs_sM
1159,OTU_43,-1.45108312409836,0.650347142972588,-2.23124394375871,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,.clusterstable M,early,species,sC_vs_sM
1160,OTU_5,1.57753579036504,0.299466523352545,5.26782016468629,1.38053248861468e-07,1.36672716372853e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable M,early,species,sC_vs_sM
1161,OTU_543,1.3007378308577,0.162650933604368,7.99711260201929,1.27370748686089e-15,1.2864445617295e-13,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,beijerinckia,beijerinckia spp.,.clusterstable M,early,species,sC_vs_sM
1162,OTU_596,-0.834753344009946,0.307986219243593,-2.71035939874219,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,clostridium,clostridium sp.,.clusterstable M,early,species,sC_vs_sM
1163,OTU_66,1.10963055260406,0.280232262624591,3.95968166624184,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingobium,sphingobium yanoikuyae,.clusterstable M,early,species,sC_vs_sM
1164,OTU_134,2.56029322280041,0.483462382271025,5.29574443987482,1.18532515321789e-07,7.94167852655985e-06,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,acidovorax,NA,.clusterstable M,early,genus,sC_vs_sM
1165,OTU_15,-6.36715413038076,0.711248750893706,-8.95207776798234,3.48853050091421e-19,2.44197135063995e-17,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,NA,.clusterstable M,early,genus,sC_vs_sM
1166,OTU_151,-0.297154290942473,0.239653400649401,-1.23993354626831,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,NA,.clusterstable M,early,genus,sC_vs_sM
1167,OTU_159,-0.297154290942473,0.234542492565064,-1.26695289920669,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,porphyromonas,NA,.clusterstable M,early,genus,sC_vs_sM
1168,OTU_171,0.80282876928859,0.423857892273917,1.89409890419066,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,oligotropha,NA,.clusterstable M,early,genus,sC_vs_sM
1169,OTU_180,0.340730648915293,0.287626375455299,1.18462935944568,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,NA,.clusterstable M,early,genus,sC_vs_sM
1170,OTU_209,-0.396175316736751,0.272634774177568,-1.45313567549061,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,thioalkalivibrio,NA,.clusterstable M,early,genus,sC_vs_sM
1171,OTU_21,2.18822991855866,0.495050637820554,4.420214320281,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,xanthomonadaceae,stenotrophomonas,NA,.clusterstable M,early,genus,sC_vs_sM
1172,OTU_22,-3.84862838075226,0.770029821048089,-4.99802510961704,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,NA,.clusterstable M,early,genus,sC_vs_sM
1173,OTU_250,-0.850183006786457,0.286243261919383,-2.97014155402512,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,nitrobacter,NA,.clusterstable M,early,genus,sC_vs_sM
1174,OTU_256,0.40830816693332,0.289265050041612,1.41153646759117,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,hydrogenophaga,NA,.clusterstable M,early,genus,sC_vs_sM
1175,OTU_26,1.73311472969033,0.481602889324793,3.59863856323652,0.000319887401042735,0.0198330188646496,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,moraxellaceae,acinetobacter,NA,.clusterstable M,early,genus,sC_vs_sM
1176,OTU_29,1.90489609134235,0.297998926986687,6.39229177971991,1.63417678576118e-10,1.12758198217522e-08,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,dechloromonas,NA,.clusterstable M,early,genus,sC_vs_sM
1177,OTU_302,0.284651942811757,0.2810704660971,1.01274227336792,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiaceae,burkholderia,NA,.clusterstable M,early,genus,sC_vs_sM
1178,OTU_31,1.67345018754808,0.434410126274343,3.85223567852848,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,zoogloea,NA,.clusterstable M,early,genus,sC_vs_sM
1179,OTU_38,1.13051424535073,0.335415411993663,3.37048986100879,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,bordetella,NA,.clusterstable M,early,genus,sC_vs_sM
1180,OTU_43,-1.56328404738799,0.658913614102445,-2.37251744982907,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,NA,.clusterstable M,early,genus,sC_vs_sM
1181,OTU_5,1.46533486707541,0.326070346060746,4.49392250714642,6.99230824261062e-06,0.00045450003576969,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,NA,.clusterstable M,early,genus,sC_vs_sM
1182,OTU_543,1.18853690756807,0.188938829712151,6.29059103085804,3.1625952477666e-10,2.15056476848129e-08,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,beijerinckia,NA,.clusterstable M,early,genus,sC_vs_sM
1183,OTU_596,-0.946954267299572,0.3167709705274,-2.98939724723817,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,clostridium,NA,.clusterstable M,early,genus,sC_vs_sM
1184,OTU_66,0.997429629314434,0.289152678520122,3.44949123217277,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingobium,NA,.clusterstable M,early,genus,sC_vs_sM
1185,OTU_134,2.54061343777228,0.480771884632368,5.28444678023344,1.26085195750831e-07,5.54774861303657e-06,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1186,OTU_15,-6.41081787109043,0.710015556152055,-9.02912311644833,1.73052884136718e-19,7.78737978615233e-18,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1187,OTU_151,-0.340818031652149,0.239739985533039,-1.42161530082006,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1188,OTU_180,0.297066908205617,0.275694552896743,1.07752186281634,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,NA,NA,.clusterstable M,early,family,sC_vs_sM
1189,OTU_209,-0.439839057446426,0.279189680060797,-1.57541302153663,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1190,OTU_21,2.14456617784898,0.489428620182992,4.38177517499314,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,xanthomonadaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1191,OTU_22,-3.89229212146194,0.766890324781891,-5.07542212449862,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1192,OTU_26,1.68945098898065,0.479552665479,3.52297278400725,0.000426735178666014,0.0170694071466405,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,moraxellaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1193,OTU_302,0.240988202102081,0.26590912987244,0.906280285365481,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1194,OTU_38,1.08685050464105,0.329585000043014,3.29763340109291,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,alcaligenaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1195,OTU_43,-1.60694778809767,0.657918163548047,-2.44247366485773,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1196,OTU_596,-0.990618008009248,0.313159182997897,-3.16330499564466,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1197,OTU_66,1.09498219866929,0.287144764322205,3.81334551320815,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,sphingomonadaceae,NA,NA,.clusterstable M,early,family,sC_vs_sM
1198,OTU_134,2.771841928528,0.54271985926065,5.10731619864454,3.26766688899894e-07,8.49593391139724e-06,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1199,OTU_15,-6.33760285620398,0.781598508450556,-8.10851452207562,5.12423412273941e-16,1.38354321313964e-14,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1200,OTU_209,-0.366624042559974,0.348359983326156,-1.05242869476405,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,chromatiales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1201,OTU_21,2.25997647700569,0.472376502776405,4.78426946243646,1.71610335244352e-06,4.29025838110881e-05,TRUE,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1202,OTU_43,-1.53373277321121,0.728480364963569,-2.10538656493221,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1203,OTU_513,0.229065613027535,0.324735838834259,0.705390614875889,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1204,OTU_66,1.16819721355574,0.354527853474495,3.29507879876576,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,NA,NA,NA,.clusterstable M,early,order,sC_vs_sM
1205,OTU_15,-6.8665332288244,0.761005778414099,-9.02297120940914,1.83055689991431e-19,3.11194672985433e-18,TRUE,bacteria,spirochaetes,spirochaetia,NA,NA,NA,NA,.clusterstable M,early,class,sC_vs_sM
1206,OTU_43,-2.06266314583164,0.735098300507792,-2.80596913964675,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,NA,NA,NA,NA,.clusterstable M,early,class,sC_vs_sM
1207,OTU_117,0.00721459170077957,0.0951477142685988,0.0758251709590523,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum intermedium,.clusterstable G,early,OTU,sC_vs_sG
1208,OTU_12,-3.42829022197006,0.576205735423905,-5.94976761112579,2.68523467328349e-09,1.19761466428444e-06,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,.clusterstable G,early,OTU,sC_vs_sG
1209,OTU_144,-2.38065024946783,0.362993386413911,-6.55838463886845,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable G,early,OTU,sC_vs_sG
1210,OTU_148,0.107088436125153,0.139122442108328,0.7697423543052,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,pseudochrobactrum,pseudochrobactrum kiredjianiae,.clusterstable G,early,OTU,sC_vs_sG
1211,OTU_15,-4.58875363606469,0.593816353574825,-7.72756359510816,1.09624402931265e-14,4.93309813190691e-12,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable G,early,OTU,sC_vs_sG
1212,OTU_168,0.332989040651335,0.139995485419223,2.37856984926467,0,0,TRUE,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,fibrobacter spp.,.clusterstable G,early,OTU,sC_vs_sG
1213,OTU_171,0.133241351802588,0.107378171445339,1.24086068899408,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,oligotropha,oligotropha carboxidovorans,.clusterstable G,early,OTU,sC_vs_sG
1214,OTU_172,0.107088436125153,0.134045429355291,0.798896587822573,0,0,TRUE,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas spp.,.clusterstable G,early,OTU,sC_vs_sG
1215,OTU_179,-0.473798832656457,0.227518755763791,-2.08246054733331,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,nitrobacter,nitrobacter spp.,.clusterstable G,early,OTU,sC_vs_sG
1216,OTU_180,0.107088436125153,0.126308894003046,0.847829734955725,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium spp.,.clusterstable G,early,OTU,sC_vs_sG
1217,OTU_182,-0.959684172893908,0.246619116201339,-3.89136165791149,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable G,early,OTU,sC_vs_sG
1218,OTU_186,0.0702279717516837,0.110195197577466,0.637305193834008,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,.clusterstable G,early,OTU,sC_vs_sG
1219,OTU_195,0.00721459170077957,0.0998150618302192,0.072279589557849,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,.clusterstable G,early,OTU,sC_vs_sG
